,bin_trial,split_by,type,samp,Unnamed: 0,subj_idx,response,rt,trial,feedback,upper_hpd,lower_hpd,up_err,low_err,model
289,72,0,simulated,5.5,71912.0,23.0,0.6333333333333333,0.5343202020689591,73.0,0.5577777777777777,0.7555555555555555,0.4888888888888889,0.12222222222222223,0.14444444444444443,RLDDM_single_learning
290,72,1,observed,0.0,25193.88888888889,23.0,0.7555555555555555,0.5134000000000001,73.0,0.6222222222222222,0.7555555555555555,0.7555555555555555,0.0,0.0,RLDDM_single_learning
291,72,1,simulated,5.5,72072.0,23.0,0.6111111111111112,0.5693000741894776,73.0,0.5599999999999999,0.7111111111111111,0.5333333333333333,0.09999999999999998,0.07777777777777783,RLDDM_single_learning
292,73,0,observed,0.0,25194.88888888889,23.0,0.6,0.4189555555555556,74.0,0.5777777777777777,0.6,0.6,0.0,0.0,RLDDM_single_learning
293,73,0,simulated,5.5,71913.0,23.0,0.6066666666666667,0.5294646465132951,74.0,0.5288888888888889,0.7777777777777778,0.5333333333333333,0.1711111111111111,0.07333333333333336,RLDDM_single_learning
294,73,1,observed,0.0,25195.88888888889,23.0,0.6888888888888889,0.5531555555555555,74.0,0.6444444444444445,0.6888888888888889,0.6888888888888889,0.0,0.0,RLDDM_single_learning
295,73,1,simulated,5.5,72073.0,23.0,0.6777777777777778,0.5476222964119597,74.0,0.5599999999999999,0.7555555555555555,0.5777777777777777,0.07777777777777772,0.10000000000000009,RLDDM_single_learning
296,74,0,observed,0.0,25196.88888888889,23.0,0.5777777777777777,0.5091777777777777,75.0,0.5111111111111111,0.5777777777777777,0.5777777777777777,0.0,0.0,RLDDM_single_learning
297,74,0,simulated,5.5,71914.0,23.0,0.5711111111111111,0.5124024242909246,75.0,0.5355555555555556,0.6666666666666666,0.4888888888888889,0.0955555555555555,0.08222222222222225,RLDDM_single_learning
298,74,1,observed,0.0,25197.88888888889,23.0,0.6666666666666666,0.5938888888888888,75.0,0.5777777777777777,0.6666666666666666,0.6666666666666666,0.0,0.0,RLDDM_single_learning
299,74,1,simulated,5.5,72074.0,23.0,0.6244444444444445,0.5541067408561926,75.0,0.5422222222222223,0.6888888888888889,0.5555555555555556,0.06444444444444442,0.06888888888888889,RLDDM_single_learning
300,75,0,observed,0.0,25198.88888888889,23.0,0.5777777777777777,0.5241333333333333,76.0,0.5555555555555556,0.5777777777777777,0.5777777777777777,0.0,0.0,RLDDM_single_learning
301,75,0,simulated,5.5,71915.0,23.0,0.6244444444444445,0.5148824242911392,76.0,0.4955555555555556,0.7777777777777778,0.5333333333333333,0.15333333333333332,0.09111111111111114,RLDDM_single_learning
302,75,1,observed,0.0,25199.88888888889,23.0,0.7333333333333333,0.5329777777777778,76.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.0,0.0,RLDDM_single_learning
303,75,1,simulated,5.5,72075.0,23.0,0.6622222222222222,0.5595156297452346,76.0,0.5755555555555556,0.7777777777777778,0.5777777777777777,0.11555555555555563,0.08444444444444443,RLDDM_single_learning
304,76,0,observed,0.0,25200.88888888889,23.0,0.6222222222222222,0.49717777777777783,77.0,0.5555555555555556,0.6222222222222222,0.6222222222222222,0.0,0.0,RLDDM_single_learning
305,76,0,simulated,5.5,71916.0,23.0,0.6266666666666667,0.4997757576244764,77.0,0.5644444444444444,0.7111111111111111,0.5333333333333333,0.08444444444444443,0.09333333333333338,RLDDM_single_learning
306,76,1,observed,0.0,25201.88888888889,23.0,0.7777777777777778,0.5047111111111111,77.0,0.7333333333333333,0.7777777777777778,0.7777777777777778,0.0,0.0,RLDDM_single_learning
307,76,1,simulated,5.5,72076.0,23.0,0.6333333333333333,0.5480667408562262,77.0,0.5844444444444444,0.7777777777777778,0.4666666666666667,0.1444444444444445,0.16666666666666663,RLDDM_single_learning
308,77,0,observed,0.0,25202.88888888889,23.0,0.6666666666666666,0.5126000000000001,78.0,0.6888888888888889,0.6666666666666666,0.6666666666666666,0.0,0.0,RLDDM_single_learning
309,77,0,simulated,5.5,71917.0,23.0,0.6422222222222222,0.5209268687356569,78.0,0.5422222222222223,0.7111111111111111,0.5777777777777777,0.06888888888888889,0.06444444444444453,RLDDM_single_learning
310,77,1,observed,0.0,25203.88888888889,23.0,0.8,0.5131555555555555,78.0,0.8,0.8,0.8,0.0,0.0,RLDDM_single_learning
311,77,1,simulated,5.5,72077.0,23.0,0.6422222222222222,0.5537422964118193,78.0,0.5577777777777777,0.7777777777777778,0.5333333333333333,0.13555555555555554,0.10888888888888892,RLDDM_single_learning
312,78,0,observed,0.0,25204.88888888889,23.0,0.7333333333333333,0.4776888888888889,79.0,0.6888888888888889,0.7333333333333333,0.7333333333333333,0.0,0.0,RLDDM_single_learning
313,78,0,simulated,5.5,71918.0,23.0,0.62,0.5226246465133462,79.0,0.5399999999999999,0.7111111111111111,0.5333333333333333,0.09111111111111114,0.08666666666666667,RLDDM_single_learning
314,78,1,observed,0.0,25205.88888888889,23.0,0.7555555555555555,0.5799111111111112,79.0,0.7777777777777778,0.7555555555555555,0.7555555555555555,0.0,0.0,RLDDM_single_learning
315,78,1,simulated,5.5,72078.0,23.0,0.6488888888888888,0.5415045186340641,79.0,0.5333333333333334,0.7555555555555555,0.5333333333333333,0.10666666666666669,0.11555555555555552,RLDDM_single_learning
316,79,0,observed,0.0,25206.88888888889,23.0,0.7555555555555555,0.5022222222222222,80.0,0.7333333333333333,0.7555555555555555,0.7555555555555555,0.0,0.0,RLDDM_single_learning
317,79,0,simulated,5.5,71919.0,23.0,0.6222222222222222,0.5322446465133583,80.0,0.5599999999999999,0.8222222222222222,0.4666666666666667,0.19999999999999996,0.15555555555555556,RLDDM_single_learning
318,79,1,observed,0.0,25207.88888888889,23.0,0.7111111111111111,0.5254888888888889,80.0,0.6888888888888889,0.7111111111111111,0.7111111111111111,0.0,0.0,RLDDM_single_learning
319,79,1,simulated,5.5,72079.0,23.0,0.6333333333333333,0.5709511853006782,80.0,0.5577777777777777,0.7333333333333333,0.4222222222222222,0.09999999999999998,0.21111111111111108,RLDDM_single_learning
320,81,0,observed,0.0,25208.88888888889,23.0,0.8,0.5251111111111111,81.0,0.37777777777777777,0.8,0.8,0.0,0.0,RLDDM_single_learning
321,81,0,simulated,5.5,71920.0,23.0,0.5955555555555556,0.525871313179916,81.0,0.5422222222222223,0.6444444444444445,0.4666666666666667,0.04888888888888887,0.12888888888888894,RLDDM_single_learning
322,81,1,observed,0.0,25209.88888888889,23.0,0.8222222222222222,0.4926222222222222,81.0,0.35555555555555557,0.8222222222222222,0.8222222222222222,0.0,0.0,RLDDM_single_learning
323,81,1,simulated,5.5,72080.0,23.0,0.6444444444444445,0.5724667408562789,81.0,0.5577777777777777,0.7111111111111111,0.5555555555555556,0.06666666666666665,0.0888888888888889,RLDDM_single_learning
324,82,0,observed,0.0,25210.88888888889,23.0,0.5111111111111111,0.5513333333333333,82.0,0.35555555555555557,0.5111111111111111,0.5111111111111111,0.0,0.0,RLDDM_single_learning
325,82,0,simulated,5.5,71921.0,23.0,0.6022222222222222,0.5332224242910563,82.0,0.5577777777777777,0.7555555555555555,0.4222222222222222,0.15333333333333332,0.18,RLDDM_single_learning
326,82,1,observed,0.0,25211.88888888889,23.0,0.6,0.43977777777777777,82.0,0.5777777777777777,0.6,0.6,0.0,0.0,RLDDM_single_learning
327,82,1,simulated,5.5,72081.0,23.0,0.6577777777777778,0.548444518634102,82.0,0.5511111111111111,0.7777777777777778,0.5111111111111111,0.12,0.14666666666666672,RLDDM_single_learning
328,83,0,observed,0.0,25212.88888888889,23.0,0.5333333333333333,0.4962222222222222,83.0,0.4888888888888889,0.5333333333333333,0.5333333333333333,0.0,0.0,RLDDM_single_learning
329,83,0,simulated,5.5,71922.0,23.0,0.6511111111111111,0.510586868735689,83.0,0.5377777777777777,0.7555555555555555,0.5111111111111111,0.10444444444444445,0.14,RLDDM_single_learning
330,83,1,observed,0.0,25213.88888888889,23.0,0.6666666666666666,0.5469999999999999,83.0,0.4222222222222222,0.6666666666666666,0.6666666666666666,0.0,0.0,RLDDM_single_learning
331,83,1,simulated,5.5,72082.0,23.0,0.5977777777777777,0.5758222964116485,83.0,0.5444444444444445,0.6666666666666666,0.5333333333333333,0.06888888888888889,0.06444444444444442,RLDDM_single_learning
332,84,0,observed,0.0,25214.88888888889,23.0,0.5111111111111111,0.49900000000000005,84.0,0.4,0.5111111111111111,0.5111111111111111,0.0,0.0,RLDDM_single_learning
333,84,0,simulated,5.5,71923.0,23.0,0.6577777777777778,0.5054646465134918,84.0,0.5622222222222222,0.8,0.4888888888888889,0.14222222222222225,0.16888888888888892,RLDDM_single_learning
334,84,1,observed,0.0,25215.88888888889,23.0,0.5333333333333333,0.5217555555555555,84.0,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.0,0.0,RLDDM_single_learning
335,84,1,simulated,5.5,72083.0,23.0,0.6177777777777778,0.5663889630783923,84.0,0.5577777777777777,0.7555555555555555,0.4888888888888889,0.13777777777777778,0.1288888888888889,RLDDM_single_learning
336,85,0,observed,0.0,25216.88888888889,23.0,0.4666666666666667,0.48560000000000003,85.0,0.5111111111111111,0.4666666666666667,0.4666666666666667,0.0,0.0,RLDDM_single_learning
337,85,0,simulated,5.5,71924.0,23.0,0.62,0.5160868687355662,85.0,0.5088888888888888,0.7333333333333333,0.5111111111111111,0.11333333333333329,0.10888888888888892,RLDDM_single_learning
338,85,1,observed,0.0,25217.88888888889,23.0,0.6,0.5321333333333333,85.0,0.37777777777777777,0.6,0.6,0.0,0.0,RLDDM_single_learning
339,85,1,simulated,5.5,72084.0,23.0,0.6288888888888888,0.5844467408562205,85.0,0.5599999999999999,0.7333333333333333,0.5555555555555556,0.10444444444444445,0.07333333333333325,RLDDM_single_learning
340,86,0,observed,0.0,25218.88888888889,23.0,0.4222222222222222,0.4976888888888889,86.0,0.5777777777777777,0.4222222222222222,0.4222222222222222,0.0,0.0,RLDDM_single_learning
341,86,0,simulated,5.5,71925.0,23.0,0.6488888888888888,0.520342424291239,86.0,0.5488888888888889,0.7555555555555555,0.5777777777777777,0.10666666666666669,0.07111111111111112,RLDDM_single_learning
342,86,1,observed,0.0,25219.88888888889,23.0,0.4666666666666667,0.5164888888888889,86.0,0.37777777777777777,0.4666666666666667,0.4666666666666667,0.0,0.0,RLDDM_single_learning
343,86,1,simulated,5.5,72085.0,23.0,0.6044444444444445,0.5609889630783369,86.0,0.5599999999999999,0.7333333333333333,0.4888888888888889,0.12888888888888883,0.11555555555555558,RLDDM_single_learning
344,87,0,observed,0.0,25220.88888888889,23.0,0.4222222222222222,0.5050444444444444,87.0,0.4888888888888889,0.4222222222222222,0.4222222222222222,0.0,0.0,RLDDM_single_learning
345,87,0,simulated,5.5,71926.0,23.0,0.6599999999999999,0.5143246465135036,87.0,0.5155555555555555,0.7333333333333333,0.6222222222222222,0.07333333333333336,0.03777777777777769,RLDDM_single_learning
346,87,1,observed,0.0,25221.88888888889,23.0,0.4444444444444444,0.515,87.0,0.5333333333333333,0.4444444444444444,0.4444444444444444,0.0,0.0,RLDDM_single_learning
347,87,1,simulated,5.5,72086.0,23.0,0.5822222222222222,0.5708845186338067,87.0,0.4866666666666667,0.7111111111111111,0.4666666666666667,0.12888888888888894,0.11555555555555552,RLDDM_single_learning
348,88,0,observed,0.0,25222.88888888889,23.0,0.4,0.5522888888888889,88.0,0.4888888888888889,0.4,0.4,0.0,0.0,RLDDM_single_learning
349,88,0,simulated,5.5,71927.0,23.0,0.62,0.5328179798466829,88.0,0.5111111111111111,0.7777777777777778,0.5111111111111111,0.1577777777777778,0.10888888888888892,RLDDM_single_learning
350,88,1,observed,0.0,25223.88888888889,23.0,0.26666666666666666,0.4118,88.0,0.5555555555555556,0.26666666666666666,0.26666666666666666,0.0,0.0,RLDDM_single_learning
351,88,1,simulated,5.5,72087.0,23.0,0.6533333333333333,0.5580911853007542,88.0,0.5622222222222222,0.7555555555555555,0.5333333333333333,0.10222222222222221,0.12,RLDDM_single_learning
352,89,0,observed,0.0,25224.88888888889,23.0,0.5111111111111111,0.5039555555555556,89.0,0.5333333333333333,0.5111111111111111,0.5111111111111111,0.0,0.0,RLDDM_single_learning
353,89,0,simulated,5.5,71928.0,23.0,0.611111111111111,0.5245735354022001,89.0,0.5577777777777777,0.6888888888888889,0.5333333333333333,0.07777777777777783,0.07777777777777772,RLDDM_single_learning
354,89,1,observed,0.0,25225.88888888889,23.0,0.5555555555555556,0.444,89.0,0.4,0.5555555555555556,0.5555555555555556,0.0,0.0,RLDDM_single_learning
355,89,1,simulated,5.5,72088.0,23.0,0.6333333333333333,0.5553356297451175,89.0,0.5444444444444445,0.7333333333333333,0.5333333333333333,0.09999999999999998,0.09999999999999998,RLDDM_single_learning
356,90,0,observed,0.0,25226.88888888889,23.0,0.4666666666666667,0.5949111111111112,90.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.0,RLDDM_single_learning
357,90,0,simulated,5.5,71929.0,23.0,0.5955555555555556,0.5013202020687967,90.0,0.5222222222222223,0.6888888888888889,0.4,0.09333333333333327,0.1955555555555556,RLDDM_single_learning
358,90,1,observed,0.0,25227.88888888889,23.0,0.4666666666666667,0.5192,90.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.0,RLDDM_single_learning
359,90,1,simulated,5.5,72089.0,23.0,0.5911111111111111,0.5160067408560463,90.0,0.52,0.7777777777777778,0.4222222222222222,0.18666666666666665,0.16888888888888892,RLDDM_single_learning
360,91,0,observed,0.0,25228.88888888889,23.0,0.5333333333333333,0.5861111111111111,91.0,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.0,0.0,RLDDM_single_learning
361,91,0,simulated,5.5,71930.0,23.0,0.6155555555555555,0.49746020206887553,91.0,0.5599999999999999,0.7111111111111111,0.5555555555555556,0.09555555555555562,0.05999999999999994,RLDDM_single_learning
362,91,1,observed,0.0,25229.88888888889,23.0,0.4666666666666667,0.5086,91.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.0,RLDDM_single_learning
363,91,1,simulated,5.5,72090.0,23.0,0.6533333333333333,0.5514245186340851,91.0,0.5488888888888889,0.7555555555555555,0.5777777777777777,0.10222222222222221,0.0755555555555556,RLDDM_single_learning
364,92,0,observed,0.0,25230.88888888889,23.0,0.4,0.5660888888888889,92.0,0.5555555555555556,0.4,0.4,0.0,0.0,RLDDM_single_learning
365,92,0,simulated,5.5,71931.0,23.0,0.6222222222222222,0.5317046465133581,92.0,0.5733333333333334,0.7111111111111111,0.5555555555555556,0.0888888888888889,0.06666666666666665,RLDDM_single_learning
366,92,1,observed,0.0,25231.88888888889,23.0,0.5111111111111111,0.5282444444444445,92.0,0.5777777777777777,0.5111111111111111,0.5111111111111111,0.0,0.0,RLDDM_single_learning
367,92,1,simulated,5.5,72091.0,23.0,0.6266666666666667,0.5384756297450852,92.0,0.5377777777777778,0.7555555555555555,0.5555555555555556,0.12888888888888883,0.07111111111111112,RLDDM_single_learning
368,93,0,observed,0.0,25232.88888888889,23.0,0.4222222222222222,0.5674444444444444,93.0,0.4666666666666667,0.4222222222222222,0.4222222222222222,0.0,0.0,RLDDM_single_learning
369,93,0,simulated,5.5,71932.0,23.0,0.6711111111111111,0.5049579798468785,93.0,0.5755555555555556,0.7777777777777778,0.5111111111111111,0.10666666666666669,0.16000000000000003,RLDDM_single_learning
370,93,1,observed,0.0,25233.88888888889,23.0,0.5555555555555556,0.5042666666666666,93.0,0.4,0.5555555555555556,0.5555555555555556,0.0,0.0,RLDDM_single_learning
371,93,1,simulated,5.5,72092.0,23.0,0.6599999999999999,0.5416845186341087,93.0,0.5644444444444444,0.7555555555555555,0.5555555555555556,0.09555555555555562,0.10444444444444434,RLDDM_single_learning
372,94,0,observed,0.0,25234.88888888889,23.0,0.4444444444444444,0.5728222222222221,94.0,0.4666666666666667,0.4444444444444444,0.4444444444444444,0.0,0.0,RLDDM_single_learning
373,94,0,simulated,5.5,71933.0,23.0,0.6466666666666667,0.5035468687356689,94.0,0.6044444444444445,0.8,0.4666666666666667,0.15333333333333332,0.18000000000000005,RLDDM_single_learning
374,94,1,observed,0.0,25235.88888888889,23.0,0.4,0.5079333333333333,94.0,0.5777777777777777,0.4,0.4,0.0,0.0,RLDDM_single_learning
375,94,1,simulated,5.5,72093.0,23.0,0.6733333333333333,0.5534911853008327,94.0,0.5622222222222223,0.7777777777777778,0.5777777777777777,0.10444444444444445,0.09555555555555562,RLDDM_single_learning
376,95,0,observed,0.0,25236.88888888889,23.0,0.4222222222222222,0.5911111111111111,95.0,0.37777777777777777,0.4222222222222222,0.4222222222222222,0.0,0.0,RLDDM_single_learning
377,95,0,simulated,5.5,71934.0,23.0,0.6555555555555556,0.5039846465134825,95.0,0.5466666666666666,0.7333333333333333,0.5555555555555556,0.07777777777777772,0.09999999999999998,RLDDM_single_learning
378,95,1,observed,0.0,25237.88888888889,23.0,0.35555555555555557,0.44044444444444447,95.0,0.4,0.35555555555555557,0.35555555555555557,0.0,0.0,RLDDM_single_learning
379,95,1,simulated,5.5,72094.0,23.0,0.6622222222222222,0.554366740856344,95.0,0.5533333333333333,0.8222222222222222,0.5555555555555556,0.16000000000000003,0.10666666666666658,RLDDM_single_learning
380,96,0,observed,0.0,25238.88888888889,23.0,0.3111111111111111,0.5812,96.0,0.4888888888888889,0.3111111111111111,0.3111111111111111,0.0,0.0,RLDDM_single_learning
381,96,0,simulated,5.5,71935.0,23.0,0.6155555555555555,0.5119824242911026,96.0,0.5266666666666666,0.7333333333333333,0.5333333333333333,0.11777777777777776,0.0822222222222222,RLDDM_single_learning
382,96,1,observed,0.0,25239.88888888889,23.0,0.4666666666666667,0.4950222222222222,96.0,0.5111111111111111,0.4666666666666667,0.4666666666666667,0.0,0.0,RLDDM_single_learning
383,96,1,simulated,5.5,72095.0,23.0,0.6133333333333333,0.5587356297450385,96.0,0.5822222222222222,0.7111111111111111,0.5555555555555556,0.09777777777777785,0.057777777777777706,RLDDM_single_learning
384,97,0,observed,0.0,25240.88888888889,23.0,0.4444444444444444,0.560711111111111,97.0,0.4666666666666667,0.4444444444444444,0.4444444444444444,0.0,0.0,RLDDM_single_learning
385,97,0,simulated,5.5,71936.0,23.0,0.6377777777777778,0.5137002020689699,97.0,0.6,0.8222222222222222,0.5111111111111111,0.1844444444444444,0.1266666666666667,RLDDM_single_learning
386,97,1,observed,0.0,25241.88888888889,23.0,0.5111111111111111,0.5203333333333333,97.0,0.4888888888888889,0.5111111111111111,0.5111111111111111,0.0,0.0,RLDDM_single_learning
387,97,1,simulated,5.5,72096.0,23.0,0.6177777777777778,0.5410578519672726,97.0,0.5333333333333333,0.7111111111111111,0.5111111111111111,0.09333333333333338,0.10666666666666669,RLDDM_single_learning
388,98,0,observed,0.0,25242.88888888889,23.0,0.5555555555555556,0.5425777777777778,98.0,0.4666666666666667,0.5555555555555556,0.5555555555555556,0.0,0.0,RLDDM_single_learning
389,98,0,simulated,5.5,71937.0,23.0,0.6266666666666667,0.5118335354022582,98.0,0.5533333333333333,0.7111111111111111,0.5111111111111111,0.08444444444444443,0.11555555555555563,RLDDM_single_learning
390,98,1,observed,0.0,25243.88888888889,23.0,0.4444444444444444,0.5434222222222223,98.0,0.5777777777777777,0.4444444444444444,0.4444444444444444,0.0,0.0,RLDDM_single_learning
391,98,1,simulated,5.5,72097.0,23.0,0.6066666666666667,0.5446578519672294,98.0,0.5644444444444445,0.7111111111111111,0.4,0.10444444444444445,0.20666666666666667,RLDDM_single_learning
392,99,0,observed,0.0,25244.88888888889,23.0,0.4222222222222222,0.5058444444444444,99.0,0.4222222222222222,0.4222222222222222,0.4222222222222222,0.0,0.0,RLDDM_single_learning
393,99,0,simulated,5.5,71938.0,23.0,0.6333333333333333,0.5213468687356214,99.0,0.5444444444444445,0.7111111111111111,0.4444444444444444,0.07777777777777783,0.18888888888888888,RLDDM_single_learning
394,99,1,observed,0.0,25245.88888888889,23.0,0.35555555555555557,0.6047111111111111,99.0,0.5555555555555556,0.35555555555555557,0.35555555555555557,0.0,0.0,RLDDM_single_learning
395,99,1,simulated,5.5,72098.0,23.0,0.6444444444444445,0.5660311853007212,99.0,0.5644444444444444,0.7555555555555555,0.5333333333333333,0.11111111111111105,0.11111111111111116,RLDDM_single_learning
396,100,0,observed,0.0,25246.88888888889,23.0,0.28888888888888886,0.5608444444444445,100.0,0.5555555555555556,0.28888888888888886,0.28888888888888886,0.0,0.0,RLDDM_single_learning
397,100,0,simulated,5.5,71939.0,23.0,0.6511111111111111,0.51699575762458,100.0,0.5311111111111111,0.7555555555555555,0.5111111111111111,0.10444444444444445,0.14,RLDDM_single_learning
398,100,1,observed,0.0,25247.88888888889,23.0,0.3111111111111111,0.5476666666666666,100.0,0.5111111111111111,0.3111111111111111,0.3111111111111111,0.0,0.0,RLDDM_single_learning
399,100,1,simulated,5.5,72099.0,23.0,0.6266666666666667,0.5336978519673058,100.0,0.5266666666666666,0.6888888888888889,0.5555555555555556,0.06222222222222218,0.07111111111111112,RLDDM_single_learning
400,101,0,observed,0.0,25248.88888888889,23.0,0.4888888888888889,0.5361777777777778,101.0,0.5333333333333333,0.4888888888888889,0.4888888888888889,0.0,0.0,RLDDM_single_learning
401,101,0,simulated,5.5,71940.0,23.0,0.64,0.5495402020689909,101.0,0.5644444444444445,0.7111111111111111,0.4888888888888889,0.07111111111111112,0.15111111111111114,RLDDM_single_learning
402,101,1,observed,0.0,25249.88888888889,23.0,0.4,0.5603777777777779,101.0,0.5555555555555556,0.4,0.4,0.0,0.0,RLDDM_single_learning
403,101,1,simulated,5.5,72100.0,23.0,0.6288888888888888,0.5769778519673292,101.0,0.5644444444444444,0.8,0.5555555555555556,0.1711111111111112,0.07333333333333325,RLDDM_single_learning
404,102,0,observed,0.0,25250.88888888889,23.0,0.4222222222222222,0.5412,102.0,0.5333333333333333,0.4222222222222222,0.4222222222222222,0.0,0.0,RLDDM_single_learning
405,102,0,simulated,5.5,71941.0,23.0,0.6155555555555555,0.5367290909577775,102.0,0.5266666666666666,0.7777777777777778,0.4888888888888889,0.16222222222222227,0.12666666666666665,RLDDM_single_learning
406,102,1,observed,0.0,25251.88888888889,23.0,0.3111111111111111,0.45377777777777784,102.0,0.5555555555555556,0.3111111111111111,0.3111111111111111,0.0,0.0,RLDDM_single_learning
407,102,1,simulated,5.5,72101.0,23.0,0.6622222222222222,0.5490134075230089,102.0,0.5955555555555556,0.7333333333333333,0.6,0.07111111111111112,0.06222222222222218,RLDDM_single_learning
408,103,0,observed,0.0,25252.88888888889,23.0,0.37777777777777777,0.5428444444444445,103.0,0.6444444444444445,0.37777777777777777,0.37777777777777777,0.0,0.0,RLDDM_single_learning
409,103,0,simulated,5.5,71942.0,23.0,0.64,0.5369913131800979,103.0,0.5533333333333333,0.7111111111111111,0.5333333333333333,0.07111111111111112,0.10666666666666669,RLDDM_single_learning
410,103,1,observed,0.0,25253.88888888889,23.0,0.4222222222222222,0.5048,103.0,0.4444444444444444,0.4222222222222222,0.4222222222222222,0.0,0.0,RLDDM_single_learning
411,103,1,simulated,5.5,72102.0,23.0,0.6177777777777778,0.5640467408561692,103.0,0.5755555555555556,0.7555555555555555,0.4666666666666667,0.13777777777777778,0.15111111111111108,RLDDM_single_learning
412,104,0,observed,0.0,25254.88888888889,23.0,0.37777777777777777,0.5913555555555555,104.0,0.6222222222222222,0.37777777777777777,0.37777777777777777,0.0,0.0,RLDDM_single_learning
413,104,0,simulated,5.5,71943.0,23.0,0.6799999999999999,0.5173513131802515,104.0,0.6022222222222222,0.8,0.4444444444444444,0.1200000000000001,0.23555555555555552,RLDDM_single_learning
414,104,1,observed,0.0,25255.88888888889,23.0,0.4444444444444444,0.5078,104.0,0.5333333333333333,0.4444444444444444,0.4444444444444444,0.0,0.0,RLDDM_single_learning
415,104,1,simulated,5.5,72103.0,23.0,0.611111111111111,0.5338978519672435,104.0,0.5666666666666667,0.7555555555555555,0.4222222222222222,0.1444444444444445,0.18888888888888883,RLDDM_single_learning
416,105,0,observed,0.0,25256.88888888889,23.0,0.4444444444444444,0.4965111111111111,105.0,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.0,0.0,RLDDM_single_learning
417,105,0,simulated,5.5,71944.0,23.0,0.6666666666666667,0.4996779798468588,105.0,0.58,0.7777777777777778,0.5555555555555556,0.11111111111111105,0.11111111111111116,RLDDM_single_learning
418,105,1,observed,0.0,25257.88888888889,23.0,0.4222222222222222,0.5493333333333333,105.0,0.6222222222222222,0.4222222222222222,0.4222222222222222,0.0,0.0,RLDDM_single_learning
419,105,1,simulated,5.5,72104.0,23.0,0.6444444444444445,0.5242956297451516,105.0,0.5266666666666666,0.7111111111111111,0.5555555555555556,0.06666666666666665,0.0888888888888889,RLDDM_single_learning
420,106,0,observed,0.0,25258.88888888889,23.0,0.35555555555555557,0.4812,106.0,0.5777777777777777,0.35555555555555557,0.35555555555555557,0.0,0.0,RLDDM_single_learning
421,106,0,simulated,5.5,71945.0,23.0,0.6266666666666667,0.5280024242911525,106.0,0.5399999999999999,0.7333333333333333,0.5555555555555556,0.10666666666666658,0.07111111111111112,RLDDM_single_learning
422,106,1,observed,0.0,25259.88888888889,23.0,0.28888888888888886,0.5942888888888889,106.0,0.6,0.28888888888888886,0.28888888888888886,0.0,0.0,RLDDM_single_learning
423,106,1,simulated,5.5,72105.0,23.0,0.6444444444444445,0.5843445186340606,106.0,0.54,0.7333333333333333,0.5333333333333333,0.0888888888888888,0.11111111111111116,RLDDM_single_learning
424,107,0,observed,0.0,25260.88888888889,23.0,0.28888888888888886,0.4716,107.0,0.6444444444444445,0.28888888888888886,0.28888888888888886,0.0,0.0,RLDDM_single_learning
425,107,0,simulated,5.5,71946.0,23.0,0.62,0.5188002020689004,107.0,0.5644444444444444,0.7555555555555555,0.4222222222222222,0.13555555555555554,0.19777777777777777,RLDDM_single_learning
426,107,1,observed,0.0,25261.88888888889,23.0,0.37777777777777777,0.5752666666666667,107.0,0.6,0.37777777777777777,0.37777777777777777,0.0,0.0,RLDDM_single_learning
427,107,1,simulated,5.5,72106.0,23.0,0.6066666666666667,0.5468134075227856,107.0,0.5533333333333333,0.6888888888888889,0.5555555555555556,0.0822222222222222,0.05111111111111111,RLDDM_single_learning
428,108,0,observed,0.0,25262.88888888889,23.0,0.24444444444444444,0.5727111111111111,108.0,0.6888888888888889,0.24444444444444444,0.24444444444444444,0.0,0.0,RLDDM_single_learning
429,108,0,simulated,5.5,71947.0,23.0,0.64,0.5147268687356459,108.0,0.5711111111111111,0.7777777777777778,0.5333333333333333,0.13777777777777778,0.10666666666666669,RLDDM_single_learning
430,108,1,observed,0.0,25263.88888888889,23.0,0.26666666666666666,0.5519333333333333,108.0,0.6666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.0,RLDDM_single_learning
431,108,1,simulated,5.5,72107.0,23.0,0.6355555555555555,0.5433667408562335,108.0,0.5355555555555556,0.7111111111111111,0.5333333333333333,0.0755555555555556,0.10222222222222221,RLDDM_single_learning
432,109,0,observed,0.0,25264.88888888889,23.0,0.3111111111111111,0.5396222222222222,109.0,0.5777777777777777,0.3111111111111111,0.3111111111111111,0.0,0.0,RLDDM_single_learning
433,109,0,simulated,5.5,71948.0,23.0,0.6488888888888888,0.49142686873567376,109.0,0.5822222222222222,0.7111111111111111,0.6,0.06222222222222229,0.04888888888888887,RLDDM_single_learning
434,109,1,observed,0.0,25265.88888888889,23.0,0.3111111111111111,0.5182444444444445,109.0,0.5777777777777777,0.3111111111111111,0.3111111111111111,0.0,0.0,RLDDM_single_learning
435,109,1,simulated,5.5,72108.0,23.0,0.6599999999999999,0.5479022964118885,109.0,0.5399999999999999,0.7777777777777778,0.5333333333333333,0.11777777777777787,0.1266666666666666,RLDDM_single_learning
